,image_id,split,sat_image_path,mask_path
161,124315,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/124315_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/124315_mask.png
4309,718018,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/718018_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/718018_mask.png
1131,266047,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/266047_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/266047_mask.png
2626,474500,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/474500_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/474500_mask.png
1629,332374,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/332374_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/332374_mask.png
2601,471960,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/471960_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/471960_mask.png
2243,419061,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/419061_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/419061_mask.png
4336,722038,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/722038_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/722038_mask.png
596,188262,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/188262_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/188262_mask.png
1226,279367,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/279367_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/279367_mask.png
892,230583,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/230583_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/230583_mask.png
2898,513194,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/513194_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/513194_mask.png
6167,991461,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/991461_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/991461_mask.png
2275,42398,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/42398_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/42398_mask.png
3876,653030,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/653030_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/653030_mask.png
3688,626285,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/626285_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/626285_mask.png
5892,947194,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/947194_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/947194_mask.png
2780,493705,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/493705_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/493705_mask.png
1601,328239,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/328239_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/328239_mask.png
861,227114,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/227114_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/227114_mask.png
2256,421486,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/421486_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/421486_mask.png
1659,33736,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/33736_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/33736_mask.png
3578,609667,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/609667_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/609667_mask.png
6115,981645,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/981645_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/981645_mask.png
3620,616751,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/616751_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/616751_mask.png
533,181613,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/181613_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/181613_mask.png
1365,297633,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/297633_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/297633_mask.png
5042,826258,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/826258_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/826258_mask.png
5321,864357,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/864357_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/864357_mask.png
1031,250105,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/250105_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/250105_mask.png
5403,873862,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/873862_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/873862_mask.png
4946,814488,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/814488_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/814488_mask.png
46,106718,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/106718_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/106718_mask.png
4663,768045,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/768045_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/768045_mask.png
2887,511762,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/511762_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/511762_mask.png
3671,624372,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/624372_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/624372_mask.png
276,142373,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/142373_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/142373_mask.png
2053,393111,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/393111_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/393111_mask.png
5434,879911,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/879911_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/879911_mask.png
4728,777914,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/777914_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/777914_mask.png
1811,358518,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/358518_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/358518_mask.png
3739,632287,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/632287_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/632287_mask.png
4437,735929,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/735929_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/735929_mask.png
2598,471214,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/471214_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/471214_mask.png
5429,879122,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/879122_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/879122_mask.png
4812,789926,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/789926_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/789926_mask.png
3458,595564,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/595564_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/595564_mask.png
1842,362004,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/362004_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/362004_mask.png
4361,724993,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/724993_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/724993_mask.png
1791,356039,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/356039_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/356039_mask.png
6015,966295,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/966295_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/966295_mask.png
5380,870630,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/870630_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/870630_mask.png
3141,549429,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/549429_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/549429_mask.png
979,242989,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/242989_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/242989_mask.png
5406,874302,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/874302_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/874302_mask.png
5976,960162,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/960162_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/960162_mask.png
2088,39884,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/39884_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/39884_mask.png
2221,415246,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/415246_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/415246_mask.png
5446,88199,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/88199_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/88199_mask.png
5396,873181,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/873181_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/873181_mask.png
2360,436269,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/436269_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/436269_mask.png
4291,715931,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/715931_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/715931_mask.png
2303,428219,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/428219_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/428219_mask.png
2620,473645,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/473645_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/473645_mask.png
1876,366702,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/366702_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/366702_mask.png
36,1054,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/1054_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/1054_mask.png
2034,390727,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/390727_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/390727_mask.png
391,159698,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/159698_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/159698_mask.png
3304,574592,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/574592_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/574592_mask.png
